"Date","Pool","Currency","Wallet","DailyEarnings","StartTime","StartValue","EndTime","EndValue","Balance","Pending","Unpaid","Payout"
"2023-09-20","MiningDutch","IQ","UselessGuru","0","00:02:13","2.58782551","23:51:16","2.58782551","2.58782551","0","2.58782551","0"
"2023-09-20","MiningDutch","NEOX","UselessGuru","0","00:02:13","0.57254822","23:51:16","0.57254822","0.57254822","0","0.57254822","0"
"2023-09-20","MiningDutch","NYX","UselessGuru","0","00:02:13","0.09979641","23:51:16","0.09979641","0.09979641","0","0.09979641","0"
"2023-09-20","MiningDutch","PAPRY","UselessGuru","0","00:02:13","0.22477687","23:51:16","0.22477687","0.22477687","0","0.22477687","0"
"2023-09-20","MiningDutch","UFO","UselessGuru","0","00:02:13","0.20887727","23:51:16","0.20887727","0.20887727","0","0.20887727","0"
"2023-09-20","MiningDutch","VHH","UselessGuru","0","00:02:13","6317.71316063","23:51:16","6317.71316063","6317.71316063","0","6317.71316063","0"
"2023-09-20","MiningDutch","VTC","UselessGuru","0","00:02:13","0.08558942","23:51:16","0.08558942","0.08558942","0","0.08558942","0"
"2023-09-20","MiningDutch","YTN","UselessGuru","0","00:02:13","0.47039829","23:51:16","0.47039829","0.47039829","0","0.47039829","0"
"2023-09-20","MiningDutch","ZCL","UselessGuru","0","00:02:13","0.02185477","23:51:16","0.02185477","0.02185477","0","0.02185477","0"
"2023-09-20","NiceHash External","BTC","1GPSq8txFnyrYdXL8t6S94mYdF8cGqVQJF","0","00:02:13","0.00057724","23:51:16","0.00057724","0.00057684","4E-07","0.00057724","0"
"2023-09-20","NiceHash Internal","BTC","33hZYX8iFg5zm9E3geqrNgeP6TMzszZk5R","0","00:02:13","0.00730754","23:51:16","0.00730754","0.00730754","0","0.00730754","0"
"2023-09-20","ProHashing","ETH","UselessGuru","0","00:02:13","1.1156107741411671E-05","23:51:16","1.1156107741411671E-05","1.1156107741411671E-05","0","1.1156107741411671E-05","0"
"2023-09-20","ProHashing","RTM","UselessGuru","0","00:02:13","0.0048188439854162","23:51:16","0.0048188439854162","0.0048188439854162","0","0.0048188439854162","0"
"2023-09-20","ProHashing","XMR","UselessGuru","0","00:02:13","2.563445299E-07","23:51:16","2.563445299E-07","2.563445299E-07","0","2.563445299E-07","0"
"2023-09-20","ZergPool","BTC","1GPSq8txFnyrYdXL8t6S94mYdF8cGqVQJF","0","00:02:13","0.00062182","23:51:16","0.00062182","0.00062181","0","0.00062181","0"
"2023-09-20","Zpool","BTC","1GPSq8txFnyrYdXL8t6S94mYdF8cGqVQJF","0","00:02:13","2.796E-05","23:51:16","2.796E-05","2.796E-05","7.8823124764276E-10","2.796E-05","0"
"2023-09-21","HashCryptos","BTC","1GPSq8txFnyrYdXL8t6S94mYdF8cGqVQJF","9.999999999999904E-09","00:01:18","1.9600000000000003E-06","10:12:20","1.97E-06","1.67E-06","2E-07","1.87E-06","0"
"2023-09-21","HiveON","ETC","7cf99ec9029a98afd385f106a93977d8105fec0f","0","00:01:18","0.015402569","10:12:20","0.015402569","0.015402569","0","0.015402569","0"
"2023-09-21","MiningDutch","AEON","UselessGuru","0","00:01:18","0.00170007","10:12:20","0.00170007","0.00170007","0","0.00170007","0"
"2023-09-21","MiningDutch","BELL","UselessGuru","0","00:01:18","0.43648422","10:12:20","0.43648422","0.40296646","0","0.40296646","0"
"2023-09-21","MiningDutch","BTC","UselessGuru","0","00:01:18","4.726E-05","10:12:20","4.726E-05","3.755E-05","0","3.755E-05","0"
"2023-09-21","MiningDutch","CCC","UselessGuru","0","00:01:18","4.313485","10:12:20","4.313485","4.313485","0","4.313485","0"
"2023-09-21","MiningDutch","CLORE","UselessGuru","0","00:01:18","0.01281439","10:12:20","0.01281439","0.01281439","0","0.01281439","0"
"2023-09-21","MiningDutch","DMS","UselessGuru","0","00:01:18","0.09630923","10:12:20","0.09630923","0.08894969","0","0.08894969","0"
"2023-09-21","MiningDutch","FTC","UselessGuru","0","00:01:18","0.84452926","10:12:20","0.84452926","0.84452926","0","0.84452926","0"
"2023-09-21","MiningDutch","GUN","UselessGuru","0","00:01:18","10.8156864","10:12:20","10.8156864","10.8156864","0","10.8156864","0"
"2023-09-21","MiningDutch","IQ","UselessGuru","0","00:01:18","2.58782551","10:12:20","2.58782551","2.58782551","0","2.58782551","0"
"2023-09-21","MiningDutch","NEOX","UselessGuru","0","00:01:18","0.57254822","10:12:20","0.57254822","0.57254822","0","0.57254822","0"
"2023-09-21","MiningDutch","NYX","UselessGuru","0","00:01:18","0.09979641","10:12:20","0.09979641","0.09979641","0","0.09979641","0"
"2023-09-21","MiningDutch","PAPRY","UselessGuru","0","00:01:18","0.22477687","10:12:20","0.22477687","0.22477687","0","0.22477687","0"
"2023-09-21","MiningDutch","UFO","UselessGuru","0","00:01:18","0.20887727","10:12:20","0.20887727","0.20887727","0","0.20887727","0"
"2023-09-21","MiningDutch","VHH","UselessGuru","0","00:01:18","6317.71316063","10:12:20","6317.71316063","6317.71316063","0","6317.71316063","0"
"2023-09-21","MiningDutch","VTC","UselessGuru","0","00:01:18","0.08558942","10:12:20","0.08558942","0.08558942","0","0.08558942","0"
"2023-09-21","MiningDutch","YTN","UselessGuru","0","00:01:18","0.47039829","10:12:20","0.47039829","0.47039829","0","0.47039829","0"
"2023-09-21","MiningDutch","ZCL","UselessGuru","0","00:01:18","0.02185477","10:12:20","0.02185477","0.02185477","0","0.02185477","0"
"2023-09-21","NiceHash External","BTC","1GPSq8txFnyrYdXL8t6S94mYdF8cGqVQJF","0","00:01:18","0.00057724","10:12:20","0.00057724","0.00057684","4E-07","0.00057724","0"
"2023-09-21","NiceHash Internal","BTC","33hZYX8iFg5zm9E3geqrNgeP6TMzszZk5R","0","00:01:18","0.00730754","10:12:20","0.00730754","0.00730754","0","0.00730754","0"
"2023-09-21","ProHashing","ETH","UselessGuru","0","00:01:18","1.1156107741411671E-05","10:12:20","1.1156107741411671E-05","1.1156107741411671E-05","0","1.1156107741411671E-05","0"
"2023-09-21","ProHashing","RTM","UselessGuru","0","00:01:18","0.0048188439854162","10:12:20","0.0048188439854162","0.0048188439854162","0","0.0048188439854162","0"
"2023-09-21","ProHashing","XMR","UselessGuru","0","00:01:18","2.563445299E-07","10:12:20","2.563445299E-07","2.563445299E-07","0","2.563445299E-07","0"
"2023-09-21","ZergPool","BTC","1GPSq8txFnyrYdXL8t6S94mYdF8cGqVQJF","0","00:01:18","0.00062182","10:12:20","0.00062182","0.00062181","0","0.00062181","0"
"2023-09-21","Zpool","BTC","1GPSq8txFnyrYdXL8t6S94mYdF8cGqVQJF","0","00:01:18","2.796E-05","10:12:20","2.796E-05","2.796E-05","0","2.796E-05","0"
"2023-09-22","NiceHash External","BTC","1GPSq8txFnyrYdXL8t6S94mYdF8cGqVQJF","0","15:13:24","0.00057724","15:23:25","0.00057724","0.00057684","4E-07","0.00057724","0"
"2023-09-22","NiceHash Internal","BTC","33hZYX8iFg5zm9E3geqrNgeP6TMzszZk5R","0","15:13:24","0.00730754","15:23:25","0.00730754","0.00730754","0","0.00730754","0"
"2023-09-22","ProHashing","ETH","UselessGuru","0","15:13:24","1.1156107741411671E-05","15:23:25","1.1156107741411671E-05","1.1156107741411671E-05","0","1.1156107741411671E-05","0"
"2023-09-22","ProHashing","RTM","UselessGuru","0","15:13:24","0.0048188439854162","15:23:25","0.0048188439854162","0.0048188439854162","0","0.0048188439854162","0"
"2023-09-22","ProHashing","XMR","UselessGuru","0","15:13:24","2.563445299E-07","15:23:25","2.563445299E-07","2.563445299E-07","0","2.563445299E-07","0"
"2023-09-22","ZergPool","BTC","1GPSq8txFnyrYdXL8t6S94mYdF8cGqVQJF","0","15:13:24","0.00062182","15:23:25","0.00062189","0.00062188","0","0.00062188","0"
"2023-09-22","Zpool","BTC","1GPSq8txFnyrYdXL8t6S94mYdF8cGqVQJF","0","15:13:24","2.796E-05","15:23:25","2.796E-05","2.796E-05","0","2.796E-05","0"
"2023-09-22","HashCryptos","BTC","1GPSq8txFnyrYdXL8t6S94mYdF8cGqVQJF","0","15:23:25","1.97E-06","15:23:25","1.97E-06","1.67E-06","2E-07","1.87E-06","0"
"2023-09-22","HiveON","ETC","7cf99ec9029a98afd385f106a93977d8105fec0f","0","15:23:25","0.015402569","15:23:25","0.015402569","0.015402569","0","0.015402569","0"
"2023-09-22","MiningDutch","AEON","UselessGuru","0","15:23:25","0.00170007","15:23:25","0.00170007","0.00170007","0","0.00170007","0"
"2023-09-22","MiningDutch","BELL","UselessGuru","0","15:23:25","0.43648422","15:23:25","0.43648422","0.40296646","0","0.40296646","0"
"2023-09-22","MiningDutch","BTC","UselessGuru","0","15:23:25","4.726E-05","15:23:25","4.726E-05","3.673E-05","0","3.673E-05","0"
"2023-09-22","MiningDutch","CCC","UselessGuru","0","15:23:25","4.313485","15:23:25","4.313485","4.313485","0","4.313485","0"
"2023-09-22","MiningDutch","CLORE","UselessGuru","0","15:23:25","0.01281439","15:23:25","0.01281439","0.01281439","0","0.01281439","0"
"2023-09-22","MiningDutch","DMS","UselessGuru","0","15:23:25","0.09630923","15:23:25","0.09630923","0.08894969","0","0.08894969","0"
"2023-09-22","MiningDutch","FTC","UselessGuru","0","15:23:25","0.84452926","15:23:25","0.84452926","0.84452926","0","0.84452926","0"
"2023-09-22","MiningDutch","GUN","UselessGuru","0","15:23:25","10.8156864","15:23:25","10.8156864","10.8156864","0","10.8156864","0"
"2023-09-22","MiningDutch","IQ","UselessGuru","0","15:23:25","2.58782551","15:23:25","2.58782551","2.58782551","0","2.58782551","0"
"2023-09-22","MiningDutch","NEOX","UselessGuru","0","15:23:25","0.57254822","15:23:25","0.57254822","0.57254822","0","0.57254822","0"
"2023-09-22","MiningDutch","NYX","UselessGuru","0","15:23:25","0.09979641","15:23:25","0.09979641","0.09979641","0","0.09979641","0"
"2023-09-22","MiningDutch","PAPRY","UselessGuru","0","15:23:25","0.22477687","15:23:25","0.22477687","0.22477687","0","0.22477687","0"
"2023-09-22","MiningDutch","UFO","UselessGuru","0","15:23:25","0.20887727","15:23:25","0.20887727","0.20887727","0","0.20887727","0"
"2023-09-22","MiningDutch","VHH","UselessGuru","0","15:23:25","6317.71316063","15:23:25","6317.71316063","6317.71316063","0","6317.71316063","0"
"2023-09-22","MiningDutch","VTC","UselessGuru","0","15:23:25","0.08558942","15:23:25","0.08558942","0.08558942","0","0.08558942","0"
"2023-09-22","MiningDutch","YTN","UselessGuru","0","15:23:25","0.47039829","15:23:25","0.47039829","0.47039829","0","0.47039829","0"
"2023-09-22","MiningDutch","ZCL","UselessGuru","0","15:23:25","0.02185477","15:23:25","0.02185477","0.02185477","0","0.02185477","0"
"2023-09-23","HashCryptos","BTC","1GPSq8txFnyrYdXL8t6S94mYdF8cGqVQJF","0","09:13:58","1.97E-06","23:52:53","1.98E-06","1.67E-06","2.1E-07","1.88E-06","0"
"2023-09-23","HiveON","ETC","7cf99ec9029a98afd385f106a93977d8105fec0f","0","09:13:58","0.015402569","23:52:53","0.015402569","0.015402569","0","0.015402569","0"
"2023-09-23","MiningDutch","AEON","UselessGuru","0","09:13:58","0.00170007","23:52:53","0.00170007","0.00170007","0","0.00170007","0"
"2023-09-23","MiningDutch","BELL","UselessGuru","0","09:13:58","0.43648422","23:52:53","0.43648422","0.26841678","0","0.26841678","0"
"2023-09-23","MiningDutch","BTC","UselessGuru","0","09:13:58","4.726E-05","23:52:53","4.726E-05","3.673E-05","0","3.673E-05","0"
"2023-09-23","MiningDutch","CCC","UselessGuru","0","09:13:58","4.313485","23:52:53","4.313485","4.313485","0","4.313485","0"
"2023-09-23","MiningDutch","CLORE","UselessGuru","0","09:13:58","0.01281439","23:52:53","0.01281439","0.01281439","0","0.01281439","0"
"2023-09-23","MiningDutch","DMS","UselessGuru","0","09:13:58","0.09630923","23:52:53","0.09630923","0.08894969","0","0.08894969","0"
"2023-09-23","MiningDutch","FTC","UselessGuru","0","09:13:58","0.84452926","23:52:53","0.84452926","0.84452926","0","0.84452926","0"
"2023-09-23","MiningDutch","GUN","UselessGuru","0","09:13:58","10.8156864","23:52:53","10.8156864","10.8156864","0","10.8156864","0"
"2023-09-23","MiningDutch","IQ","UselessGuru","0","09:13:58","2.58782551","23:52:53","2.58782551","2.58782551","0","2.58782551","0"
"2023-09-23","MiningDutch","NEOX","UselessGuru","0","09:13:58","0.57254822","23:52:53","0.57254822","0.57254822","0","0.57254822","0"
"2023-09-23","MiningDutch","NYX","UselessGuru","0","09:13:58","0.09979641","23:52:53","0.09979641","0.09979641","0","0.09979641","0"
"2023-09-23","MiningDutch","PAPRY","UselessGuru","0","09:13:58","0.22477687","23:52:53","0.22477687","0.22477687","0","0.22477687","0"
"2023-09-23","MiningDutch","UFO","UselessGuru","0","09:13:58","0.20887727","23:52:53","0.20887727","0.20887727","0","0.20887727","0"
"2023-09-23","MiningDutch","VHH","UselessGuru","0","09:13:58","6317.71316063","23:52:53","6317.71316063","6317.71316063","0","6317.71316063","0"
"2023-09-23","MiningDutch","VTC","UselessGuru","0","09:13:58","0.08558942","23:52:53","0.08558942","0.08558942","0","0.08558942","0"
"2023-09-23","MiningDutch","YTN","UselessGuru","0","09:13:58","0.47039829","23:52:53","0.47039829","0.47039829","0","0.47039829","0"
"2023-09-23","MiningDutch","ZCL","UselessGuru","0","09:13:58","0.02185477","23:52:53","0.02185477","0.02185477","0","0.02185477","0"
"2023-09-23","NiceHash External","BTC","1GPSq8txFnyrYdXL8t6S94mYdF8cGqVQJF","0","09:13:58","0.00057724","23:52:53","0.00057724","0.00057684","4E-07","0.00057724","0"
"2023-09-23","NiceHash Internal","BTC","33hZYX8iFg5zm9E3geqrNgeP6TMzszZk5R","0","09:13:58","0.00730754","23:52:53","0.00730754","0.00730754","0","0.00730754","0"
"2023-09-23","ProHashing","ETH","UselessGuru","0","09:13:58","1.1156107741411671E-05","23:52:53","1.1159492559518506E-05","1.1159492559518506E-05","0","1.1159492559518506E-05","0"
"2023-09-23","ProHashing","RTM","UselessGuru","0","09:13:58","0.0048188439854162","23:52:53","0.0048188439854162","0.0048188439854162","0","0.0048188439854162","0"
"2023-09-23","ProHashing","XMR","UselessGuru","0","09:13:58","2.563445299E-07","23:52:53","2.563445299E-07","2.563445299E-07","0","2.563445299E-07","0"
"2023-09-23","ZergPool","BTC","1GPSq8txFnyrYdXL8t6S94mYdF8cGqVQJF","0","09:13:58","0.00062189","23:52:53","0.0006219000000000001","0.00062189","8.1573014205881E-09","0.00062189","0"
"2023-09-23","Zpool","BTC","1GPSq8txFnyrYdXL8t6S94mYdF8cGqVQJF","0","09:13:58","2.796E-05","23:52:53","2.797E-05","2.797E-05","2.1462814951895E-09","2.797E-05","0"
"2023-09-24","HashCryptos","BTC","1GPSq8txFnyrYdXL8t6S94mYdF8cGqVQJF","9.999999999999904E-09","08:21:04","1.98E-06","22:56:46","1.99E-06","1.67E-06","2.1E-07","1.89E-06","0"
"2023-09-24","HiveON","ETC","7cf99ec9029a98afd385f106a93977d8105fec0f","0","08:21:04","0.015402569","22:56:46","0.015402569","0.015402569","0","0.015402569","0"
"2023-09-24","MiningDutch","AEON","UselessGuru","0","08:21:04","0.00170007","22:56:46","0.00170007","0.00170007","0","0.00170007","0"
"2023-09-24","MiningDutch","BELL","UselessGuru","0","08:21:04","0.43648422","22:56:46","0.43648422","0.26841678","0","0.26841678","0"
"2023-09-24","MiningDutch","BTC","UselessGuru","0","08:21:04","4.726E-05","22:56:46","4.726E-05","3.673E-05","0","3.673E-05","0"
"2023-09-24","MiningDutch","CCC","UselessGuru","0","08:21:04","4.313485","22:56:46","4.313485","4.313485","0","4.313485","0"
"2023-09-24","MiningDutch","CLORE","UselessGuru","0","08:21:04","0.01281439","22:56:46","0.01281439","0.01281439","0","0.01281439","0"
"2023-09-24","MiningDutch","DMS","UselessGuru","0","08:21:04","0.09630923","22:56:46","0.09630923","0.08894969","0","0.08894969","0"
"2023-09-24","MiningDutch","FTC","UselessGuru","0","08:21:04","0.84452926","22:56:46","0.84452926","0.84452926","0","0.84452926","0"
"2023-09-24","MiningDutch","GUN","UselessGuru","0","08:21:04","10.8156864","22:56:46","10.8156864","10.8156864","0","10.8156864","0"
"2023-09-24","MiningDutch","IQ","UselessGuru","0","08:21:04","2.58782551","22:56:46","2.58782551","2.58782551","0","2.58782551","0"
"2023-09-24","MiningDutch","NEOX","UselessGuru","0","08:21:04","0.57254822","22:56:46","0.57254822","0.57254822","0","0.57254822","0"
"2023-09-24","MiningDutch","NYX","UselessGuru","0","08:21:04","0.09979641","22:56:46","0.09979641","0.09979641","0","0.09979641","0"
"2023-09-24","MiningDutch","PAPRY","UselessGuru","0","08:21:04","0.22477687","22:56:46","0.22477687","0.22477687","0","0.22477687","0"
"2023-09-24","MiningDutch","UFO","UselessGuru","0","08:21:04","0.20887727","22:56:46","0.20887727","0.20887727","0","0.20887727","0"
"2023-09-24","MiningDutch","VHH","UselessGuru","0","08:21:04","6317.71316063","22:56:46","6317.71316063","6317.71316063","0","6317.71316063","0"
"2023-09-24","MiningDutch","VTC","UselessGuru","0","08:21:04","0.08558942","22:56:46","0.08558942","0.08558942","0","0.08558942","0"
"2023-09-24","MiningDutch","YTN","UselessGuru","0","08:21:04","0.47039829","22:56:46","0.47039829","0.47039829","0","0.47039829","0"
"2023-09-24","MiningDutch","ZCL","UselessGuru","0","08:21:04","0.02185477","22:56:46","0.02185477","0.02185477","0","0.02185477","0"
"2023-09-24","NiceHash External","BTC","1GPSq8txFnyrYdXL8t6S94mYdF8cGqVQJF","0","08:21:04","0.00057724","22:56:46","0.00057724","0.00057684","4E-07","0.00057724","0"
"2023-09-24","NiceHash Internal","BTC","33hZYX8iFg5zm9E3geqrNgeP6TMzszZk5R","0","08:21:04","0.00730754","22:56:46","0.00730754","0.00730754","0","0.00730754","0"
"2023-09-24","ProHashing","ETH","UselessGuru","4.732212975959508E-09","08:21:04","1.1159492559518506E-05","22:56:46","1.1164224772494466E-05","1.1164224772494466E-05","0","1.1159492559518506E-05","0"
"2023-09-24","ProHashing","RTM","UselessGuru","0","08:21:04","0.0048188439854162","22:56:46","0.0048188439854162","0.0048188439854162","0","0.0048188439854162","0"
"2023-09-24","ProHashing","XMR","UselessGuru","0","08:21:04","2.563445299E-07","22:56:46","2.563445299E-07","2.563445299E-07","0","2.563445299E-07","0"
"2023-09-24","ZergPool","BTC","1GPSq8txFnyrYdXL8t6S94mYdF8cGqVQJF","0","08:21:04","0.0006219000000000001","22:56:46","0.0006219000000000001","0.00062189","2.8940418181835E-10","0.00062189","0"
"2023-09-24","Zpool","BTC","1GPSq8txFnyrYdXL8t6S94mYdF8cGqVQJF","0","08:21:04","2.797E-05","22:56:46","2.797E-05","2.797E-05","0","2.797E-05","0"
"2023-09-25","HashCryptos","BTC","1GPSq8txFnyrYdXL8t6S94mYdF8cGqVQJF","0","08:16:14","1.99E-06","23:51:16","1.99E-06","1.67E-06","2.1E-07","1.88E-06","0"
"2023-09-25","HiveON","ETC","7cf99ec9029a98afd385f106a93977d8105fec0f","0","08:16:14","0.015402569","23:51:16","0.015402569","0.015402569","0","0.015402569","0"
"2023-09-25","MiningDutch","AEON","UselessGuru","0","08:16:14","0.00170007","23:51:16","0.00170007","0.00170007","0","0.00170007","0"
"2023-09-25","MiningDutch","BELL","UselessGuru","0","08:16:14","0.43648422","23:51:16","0.43648422","0.26841678","0","0.26841678","0"
"2023-09-25","MiningDutch","BTC","UselessGuru","0","08:16:14","4.726E-05","23:51:16","4.726E-05","3.673E-05","0","3.673E-05","0"
"2023-09-25","MiningDutch","CCC","UselessGuru","0","08:16:14","4.313485","23:51:16","4.313485","4.313485","0","4.313485","0"
"2023-09-25","MiningDutch","CLORE","UselessGuru","0","08:16:14","0.01281439","23:51:16","0.01281439","0.01281439","0","0.01281439","0"
"2023-09-25","MiningDutch","DMS","UselessGuru","0","08:16:14","0.09630923","23:51:16","0.09630923","0.08894969","0","0.08894969","0"
"2023-09-25","MiningDutch","FTC","UselessGuru","0","08:16:14","0.84452926","23:51:16","0.84452926","0.84452926","0","0.84452926","0"
"2023-09-25","MiningDutch","GUN","UselessGuru","0","08:16:14","10.8156864","23:51:16","10.8156864","10.8156864","0","10.8156864","0"
"2023-09-25","MiningDutch","IQ","UselessGuru","0","08:16:14","2.58782551","23:51:16","2.58782551","2.58782551","0","2.58782551","0"
"2023-09-25","MiningDutch","NEOX","UselessGuru","0","08:16:14","0.57254822","23:51:16","0.57254822","0.57254822","0","0.57254822","0"
"2023-09-25","MiningDutch","NYX","UselessGuru","0","08:16:14","0.09979641","23:51:16","0.09979641","0.09979641","0","0.09979641","0"
"2023-09-25","MiningDutch","PAPRY","UselessGuru","0","08:16:14","0.22477687","23:51:16","0.22477687","0.22477687","0","0.22477687","0"
"2023-09-25","MiningDutch","UFO","UselessGuru","0","08:16:14","0.20887727","23:51:16","0.20887727","0.20887727","0","0.20887727","0"
"2023-09-25","MiningDutch","VHH","UselessGuru","0","08:16:14","6317.71316063","23:51:16","6317.71316063","6317.71316063","0","6317.71316063","0"
"2023-09-25","MiningDutch","VTC","UselessGuru","0","08:16:14","0.08558942","23:51:16","0.08558942","0.08558942","0","0.08558942","0"
"2023-09-25","MiningDutch","YTN","UselessGuru","0","08:16:14","0.47039829","23:51:16","0.47039829","0.47039829","0","0.47039829","0"
"2023-09-25","MiningDutch","ZCL","UselessGuru","0","08:16:14","0.02185477","23:51:16","0.02185477","0.02185477","0","0.02185477","0"
"2023-09-25","NiceHash External","BTC","1GPSq8txFnyrYdXL8t6S94mYdF8cGqVQJF","0","08:16:14","0.00057724","23:51:16","0.00057724","0.00057684","4E-07","0.00057724","0"
"2023-09-25","NiceHash Internal","BTC","33hZYX8iFg5zm9E3geqrNgeP6TMzszZk5R","0","08:16:14","0.00730754","23:51:16","0.00730754","0.00730754","0","0.00730754","0"
"2023-09-25","ProHashing","ETH","UselessGuru","0","08:16:14","1.1164224772494466E-05","23:51:16","1.1164224772494466E-05","1.1164224772494466E-05","0","1.1164224772494466E-05","0"
"2023-09-25","ProHashing","RTM","UselessGuru","0","08:16:14","0.0048188439854162","23:51:16","0.0048188439854162","0.0048188439854162","0","0.0048188439854162","0"
"2023-09-25","ProHashing","XMR","UselessGuru","0","08:16:14","2.563445299E-07","23:51:16","2.563445299E-07","2.563445299E-07","0","2.563445299E-07","0"
"2023-09-25","ZergPool","BTC","1GPSq8txFnyrYdXL8t6S94mYdF8cGqVQJF","0","08:16:14","0.0006219000000000001","23:51:16","0.0006219000000000001","0.00062189","1.616048822581E-09","0.00062189","0"
"2023-09-25","Zpool","BTC","1GPSq8txFnyrYdXL8t6S94mYdF8cGqVQJF","0","08:16:14","2.797E-05","23:51:16","2.797E-05","2.797E-05","0","2.797E-05","0"
"2023-09-26","HashCryptos","BTC","1GPSq8txFnyrYdXL8t6S94mYdF8cGqVQJF","9.999999999999904E-09","10:06:00","1.99E-06","23:12:41","2E-06","1.67E-06","2.1E-07","1.88E-06","0"
"2023-09-26","HiveON","ETC","7cf99ec9029a98afd385f106a93977d8105fec0f","0","10:06:00","0.015402569","23:12:41","0.015402569","0.015402569","0","0.015402569","0"
"2023-09-26","MiningDutch","AEON","UselessGuru","0","10:06:00","0.00170007","23:12:41","0.00170007","0.00170007","0","0.00170007","0"
"2023-09-26","MiningDutch","BELL","UselessGuru","0","10:06:00","0.43648422","23:12:41","0.43648422","0.26841678","0","0.26841678","0"
"2023-09-26","MiningDutch","BTC","UselessGuru","0","10:06:00","4.726E-05","23:12:41","4.726E-05","3.673E-05","0","3.673E-05","0"
"2023-09-26","MiningDutch","CCC","UselessGuru","0","10:06:00","4.313485","23:12:41","4.313485","4.313485","0","4.313485","0"
"2023-09-26","MiningDutch","CLORE","UselessGuru","0","10:06:00","0.01281439","23:12:41","0.01281439","0.01281439","0","0.01281439","0"
"2023-09-26","MiningDutch","DMS","UselessGuru","0","10:06:00","0.09630923","23:12:41","0.09630923","0.08894969","0","0.08894969","0"
"2023-09-26","MiningDutch","FTC","UselessGuru","0","10:06:00","0.84452926","23:12:41","0.84452926","0.84452926","0","0.84452926","0"
"2023-09-26","MiningDutch","GUN","UselessGuru","0","10:06:00","10.8156864","23:12:41","10.8156864","10.8156864","0","10.8156864","0"
"2023-09-26","MiningDutch","IQ","UselessGuru","0","10:06:00","2.58782551","23:12:41","2.58782551","2.58782551","0","2.58782551","0"
"2023-09-26","MiningDutch","NEOX","UselessGuru","0","10:06:00","0.57254822","23:12:41","0.57254822","0.57254822","0","0.57254822","0"
"2023-09-26","MiningDutch","NYX","UselessGuru","0","10:06:00","0.09979641","23:12:41","0.09979641","0.09979641","0","0.09979641","0"
"2023-09-26","MiningDutch","PAPRY","UselessGuru","0","10:06:00","0.22477687","23:12:41","0.22477687","0.22477687","0","0.22477687","0"
"2023-09-26","MiningDutch","UFO","UselessGuru","0","10:06:00","0.20887727","23:12:41","0.20887727","0.20887727","0","0.20887727","0"
"2023-09-26","MiningDutch","VHH","UselessGuru","0","10:06:00","6317.71316063","23:12:41","6317.71316063","6317.71316063","0","6317.71316063","0"
"2023-09-26","MiningDutch","VTC","UselessGuru","0","10:06:00","0.08558942","23:12:41","0.08558942","0.08558942","0","0.08558942","0"
"2023-09-26","MiningDutch","YTN","UselessGuru","0","10:06:00","0.47039829","23:12:41","0.47039829","0.47039829","0","0.47039829","0"
"2023-09-26","MiningDutch","ZCL","UselessGuru","0","10:06:00","0.02185477","23:12:41","0.02185477","0.02185477","0","0.02185477","0"
"2023-09-26","NiceHash External","BTC","1GPSq8txFnyrYdXL8t6S94mYdF8cGqVQJF","0","10:06:00","0.00057724","23:12:41","0.00057724","0.00057684","4E-07","0.00057724","0"
"2023-09-26","NiceHash Internal","BTC","33hZYX8iFg5zm9E3geqrNgeP6TMzszZk5R","0","10:06:00","0.00730754","23:12:41","0.00730754","0.00730754","0","0.00730754","0"
"2023-09-26","ProHashing","ETH","UselessGuru","0","10:06:00","1.1164224772494466E-05","23:12:41","1.1164224772494466E-05","1.1164224772494466E-05","0","1.1164224772494466E-05","0"
"2023-09-26","ProHashing","RTM","UselessGuru","0","10:06:00","0.0048188439854162","23:12:41","0.0048188439854162","0.0048188439854162","0","0.0048188439854162","0"
"2023-09-26","ProHashing","XMR","UselessGuru","0","10:06:00","2.563445299E-07","23:12:41","2.563445299E-07","2.563445299E-07","0","2.563445299E-07","0"
"2023-09-26","ZergPool","BTC","1GPSq8txFnyrYdXL8t6S94mYdF8cGqVQJF","9.999999999940612E-09","10:06:00","0.0006219000000000001","23:12:41","0.00062191","0.00062189","2.840230261585E-10","0.0006219","0"
"2023-09-26","Zpool","BTC","1GPSq8txFnyrYdXL8t6S94mYdF8cGqVQJF","0","10:06:00","2.797E-05","23:12:41","2.798E-05","2.798E-05","1.7097819576606E-09","2.798E-05","0"
"2023-09-30","HashCryptos","BTC","1GPSq8txFnyrYdXL8t6S94mYdF8cGqVQJF","2.0000000000000232E-08","16:30:39","2E-06","23:55:47","2.02E-06","1.67E-06","2.1E-07","1.9E-06","0"
"2023-09-30","Hiveon","ETC","7cf99ec9029a98afd385f106a93977d8105fec0f","0","16:30:39","0.015402569","23:55:47","0.015402569","0.015402569","0","0.015402569","0"
"2023-09-30","MiningDutch","AEON","UselessGuru","0","16:30:39","0.00170007","23:55:47","0.00170007","0.00170007","0","0.00170007","0"
"2023-09-30","MiningDutch","BELL","UselessGuru","0","16:30:39","0.43648422","23:55:47","0.45357484","0.2855074","0","0.2855074","0"
"2023-09-30","MiningDutch","BTC","UselessGuru","0","16:30:39","4.726E-05","23:55:47","4.726E-05","3.647E-05","0","3.647E-05","0"
"2023-09-30","MiningDutch","CCC","UselessGuru","0","16:30:39","4.313485","23:55:47","4.313485","4.313485","0","4.313485","0"
